id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,material_dipindah,id_operator,lokasi_kode,tipe_alat,model_alat,kapasitas_default_ton,departemen,umur_tahun,kondisi,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,petir_count,cycle_time_avg_jam,label_risk_delay,prev_cycle_time,avg_last_3_cycles,jam_operasi,hujan_deras
ALAT_046,2025-07-10,Shift 3,22:00:00,02:12:00,Beroperasi,Overburden,OPR_082,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,0.2,0.31,Ringan,24.1,29.6,83.6,3.2,6.6,0,0.3827272727272727,0,0.8371428571428572,0.6856709956709959,22,0
ALAT_046,2025-07-10,Shift 3,22:00:00,02:12:00,Beroperasi,Overburden,OPR_082,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,0.2,0.31,Ringan,24.1,29.6,83.6,3.2,6.6,0,0.3827272727272727,0,0.3827272727272727,0.5341991341991345,22,0
ALAT_046,2025-07-10,Shift 2,14:00:00,19:51:00,Beroperasi,Overburden,OPR_124,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,0.2,0.31,Ringan,24.1,29.6,83.6,3.2,6.6,0,0.8371428571428572,1,0.3827272727272727,0.5341991341991345,14,0
ALAT_082,2025-07-11,Shift 3,22:00:00,04:19:00,Beroperasi,Overburden,OPR_047,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0.4521428571428571,0,0.4521428571428571,0.4859523809523812,22,0
ALAT_082,2025-07-11,Shift 3,22:00:00,04:19:00,Beroperasi,Overburden,OPR_047,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0.4521428571428571,0,0.4521428571428571,0.4859523809523812,22,0
ALAT_002,2025-07-11,Shift 3,22:00:00,01:31:00,Beroperasi,Overburden,OPR_010,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0.5028571428571429,0,0.4521428571428571,0.4859523809523812,22,0
ALAT_002,2025-07-11,Shift 3,22:00:00,01:31:00,Beroperasi,Overburden,OPR_010,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0.5028571428571429,0,0.5028571428571429,0.4859523809523812,22,0
ALAT_002,2025-07-11,Shift 3,22:00:00,01:31:00,Beroperasi,Overburden,OPR_010,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0.5028571428571429,0,0.5028571428571429,0.4859523809523812,22,0
ALAT_082,2025-07-11,Shift 3,22:00:00,04:19:00,Beroperasi,Overburden,OPR_047,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0.4521428571428571,0,0.5028571428571429,0.4859523809523812,22,0
ALAT_082,2025-07-11,Shift 3,22:00:00,04:19:00,Beroperasi,Overburden,OPR_047,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0.4521428571428571,0,0.4521428571428571,0.4690476190476193,22,0
ALAT_072,2025-07-12,Shift 2,14:00:00,21:12:00,Beroperasi,Overburden,OPR_121,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,1.03,1,1.03,0.7712121212121215,14,0
ALAT_046,2025-07-12,Shift 2,14:00:00,21:19:00,Beroperasi,Overburden,OPR_137,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0.4311764705882352,0,1.03,0.7712121212121215,14,0
ALAT_072,2025-07-12,Shift 2,14:00:00,21:12:00,Beroperasi,Overburden,OPR_121,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,1.03,1,1.03,0.7712121212121215,14,0
ALAT_046,2025-07-12,Shift 2,14:00:00,21:19:00,Beroperasi,Overburden,OPR_137,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0.4311764705882352,0,0.4311764705882352,0.7712121212121215,14,0
ALAT_072,2025-07-12,Shift 2,14:00:00,21:12:00,Beroperasi,Overburden,OPR_121,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,1.03,1,1.03,0.7712121212121215,14,0
ALAT_072,2025-07-12,Shift 2,14:00:00,21:12:00,Beroperasi,Overburden,OPR_121,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,1.03,1,1.03,0.7712121212121215,14,0
ALAT_072,2025-07-12,Shift 2,14:00:00,21:12:00,Beroperasi,Overburden,OPR_121,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,1.03,1,1.03,0.7712121212121215,14,0
ALAT_083,2025-07-13,Shift 1,06:00:00,13:07:00,Beroperasi,Overburden,OPR_028,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.89,1,1.03,0.7712121212121215,6,0
ALAT_046,2025-07-13,Shift 1,06:00:00,10:19:00,Beroperasi,Overburden,OPR_113,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.3936363636363636,0,0.89,0.7712121212121215,6,0
ALAT_046,2025-07-13,Shift 1,06:00:00,10:19:00,Beroperasi,Overburden,OPR_113,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.3936363636363636,0,0.3936363636363636,1.0337121212121214,6,0
ALAT_083,2025-07-13,Shift 1,06:00:00,13:07:00,Beroperasi,Overburden,OPR_028,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.89,1,0.3936363636363636,1.0337121212121214,6,0
ALAT_083,2025-07-13,Shift 3,22:00:00,05:16:00,Beroperasi,Overburden,OPR_042,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,1.8175,1,0.89,1.0337121212121214,22,0
ALAT_063,2025-07-13,Shift 3,22:00:00,05:43:00,Beroperasi,Overburden,OPR_130,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.5521428571428572,0,1.8175,1.0865476190476193,22,0
ALAT_046,2025-07-13,Shift 1,06:00:00,10:19:00,Beroperasi,Overburden,OPR_113,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.3936363636363636,0,0.5521428571428572,0.9210930735930738,6,0
ALAT_063,2025-07-13,Shift 2,14:00:00,17:44:00,Beroperasi,Overburden,OPR_045,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.23375,0,0.3936363636363636,0.39317640692640715,14,0
ALAT_063,2025-07-13,Shift 3,22:00:00,05:43:00,Beroperasi,Overburden,OPR_130,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.5521428571428572,0,0.23375,0.3931764069264072,22,0
ALAT_063,2025-07-13,Shift 3,22:00:00,05:43:00,Beroperasi,Overburden,OPR_130,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.5521428571428572,0,0.5521428571428572,0.44601190476190505,22,0
ALAT_083,2025-07-13,Shift 1,06:00:00,13:07:00,Beroperasi,Overburden,OPR_028,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.89,1,0.5521428571428572,0.664761904761905,6,0
ALAT_083,2025-07-13,Shift 3,22:00:00,05:16:00,Beroperasi,Overburden,OPR_042,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,1.8175,1,0.89,1.0865476190476193,22,0
ALAT_072,2025-07-13,Shift 1,06:00:00,13:23:00,Beroperasi,Overburden,OPR_054,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,1.8475,1,1.8175,1.5183333333333335,6,0
ALAT_083,2025-07-13,Shift 3,22:00:00,05:16:00,Beroperasi,Overburden,OPR_042,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,1.8175,1,1.8475,1.8275000000000003,22,0
ALAT_083,2025-07-13,Shift 3,22:00:00,05:16:00,Beroperasi,Overburden,OPR_042,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,1.8175,1,1.8175,1.8275000000000003,22,0
ALAT_072,2025-07-13,Shift 1,06:00:00,13:23:00,Beroperasi,Overburden,OPR_054,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,1.8475,1,1.8175,1.8275,6,0
ALAT_063,2025-07-13,Shift 3,22:00:00,05:43:00,Beroperasi,Overburden,OPR_130,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.5521428571428572,0,1.8475,1.405714285714286,22,0
ALAT_072,2025-07-13,Shift 1,06:00:00,13:23:00,Beroperasi,Overburden,OPR_054,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,1.8475,1,0.5521428571428572,1.4157142857142861,6,0
ALAT_063,2025-07-13,Shift 3,22:00:00,05:43:00,Beroperasi,Overburden,OPR_130,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.5521428571428572,0,1.8475,0.9839285714285717,22,0
ALAT_046,2025-07-13,Shift 1,06:00:00,10:19:00,Beroperasi,Overburden,OPR_113,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.3936363636363636,0,0.5521428571428572,0.9310930735930739,6,0
ALAT_083,2025-07-13,Shift 1,06:00:00,13:07:00,Beroperasi,Overburden,OPR_028,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.89,1,0.3936363636363636,0.6119264069264072,6,0
ALAT_063,2025-07-13,Shift 2,14:00:00,17:44:00,Beroperasi,Overburden,OPR_045,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.23375,0,0.89,0.5057954545454549,14,0
ALAT_063,2025-07-13,Shift 2,14:00:00,17:44:00,Beroperasi,Overburden,OPR_045,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.23375,0,0.23375,0.5604166666666669,14,0
ALAT_082,2025-07-14,Shift 1,06:00:00,13:54:00,Beroperasi,Overburden,OPR_066,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,1.13,1,0.23375,0.5604166666666669,6,0
ALAT_063,2025-07-14,Shift 2,14:00:00,17:48:00,Beroperasi,Overburden,OPR_023,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.3175,0,1.13,0.5604166666666669,14,0
ALAT_082,2025-07-14,Shift 2,14:00:00,17:53:00,Beroperasi,Overburden,OPR_063,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.2992307692307692,0,0.3175,0.58224358974359,14,0
ALAT_002,2025-07-14,Shift 3,22:00:00,05:06:00,Beroperasi,Overburden,OPR_112,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.4176470588235293,0,0.2992307692307692,0.34479260935143313,22,0
ALAT_082,2025-07-14,Shift 1,06:00:00,13:54:00,Beroperasi,Overburden,OPR_066,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,1.13,1,0.4176470588235293,0.6156259426847664,6,0
ALAT_082,2025-07-14,Shift 1,06:00:00,13:54:00,Beroperasi,Overburden,OPR_066,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,1.13,1,1.13,0.8925490196078435,6,0
ALAT_063,2025-07-14,Shift 2,14:00:00,17:48:00,Beroperasi,Overburden,OPR_023,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.3175,0,1.13,0.859166666666667,14,0
ALAT_063,2025-07-14,Shift 2,14:00:00,17:48:00,Beroperasi,Overburden,OPR_023,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.3175,0,0.3175,0.5883333333333337,14,0
ALAT_082,2025-07-14,Shift 2,14:00:00,17:53:00,Beroperasi,Overburden,OPR_063,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.2992307692307692,0,0.3175,0.31141025641025677,14,0
ALAT_082,2025-07-14,Shift 1,06:00:00,13:54:00,Beroperasi,Overburden,OPR_066,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,1.13,1,0.2992307692307692,0.58224358974359,6,0
ALAT_082,2025-07-14,Shift 2,14:00:00,17:53:00,Beroperasi,Overburden,OPR_063,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.2992307692307692,0,1.13,0.5761538461538465,14,0
ALAT_082,2025-07-14,Shift 2,14:00:00,17:53:00,Beroperasi,Overburden,OPR_063,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.2992307692307692,0,0.2992307692307692,0.5761538461538465,14,0
ALAT_082,2025-07-14,Shift 2,14:00:00,17:53:00,Beroperasi,Overburden,OPR_063,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.2992307692307692,0,0.2992307692307692,0.2992307692307692,14,0
ALAT_063,2025-07-14,Shift 2,14:00:00,17:48:00,Beroperasi,Overburden,OPR_023,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.3175,0,0.2992307692307692,0.30532051282051315,14,0
ALAT_063,2025-07-14,Shift 2,14:00:00,17:48:00,Beroperasi,Overburden,OPR_023,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.3175,0,0.3175,0.31141025641025677,14,0
ALAT_063,2025-07-14,Shift 1,06:00:00,10:24:00,Beroperasi,Overburden,OPR_139,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.275625,0,0.3175,0.30354166666666704,6,0
ALAT_082,2025-07-14,Shift 1,06:00:00,13:54:00,Beroperasi,Overburden,OPR_066,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,1.13,1,0.275625,0.5743750000000003,6,0
ALAT_082,2025-07-14,Shift 2,14:00:00,17:53:00,Beroperasi,Overburden,OPR_063,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.2992307692307692,0,1.13,0.5682852564102567,14,0
ALAT_082,2025-07-14,Shift 1,06:00:00,13:54:00,Beroperasi,Overburden,OPR_066,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,1.13,1,0.2992307692307692,0.8530769230769234,6,0
ALAT_082,2025-07-14,Shift 2,14:00:00,17:53:00,Beroperasi,Overburden,OPR_063,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.2992307692307692,0,1.13,0.5761538461538465,14,0
ALAT_002,2025-07-14,Shift 3,22:00:00,05:06:00,Beroperasi,Overburden,OPR_112,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.4176470588235293,0,0.2992307692307692,0.6156259426847664,22,0
ALAT_002,2025-07-14,Shift 3,22:00:00,05:06:00,Beroperasi,Overburden,OPR_112,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.4176470588235293,0,0.4176470588235293,0.3781749622926096,22,0
ALAT_083,2025-07-15,Shift 1,06:00:00,13:04:00,Beroperasi,Overburden,OPR_050,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.1783333333333337,1,0.4176470588235293,0.6712091503267977,6,0
ALAT_072,2025-07-15,Shift 3,22:00:00,03:12:00,Beroperasi,Overburden,OPR_138,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.3,1,1.1783333333333337,0.9653267973856213,22,0
ALAT_083,2025-07-15,Shift 3,22:00:00,02:09:00,Beroperasi,Overburden,OPR_131,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,0.2964285714285714,0,1.3,0.9249206349206354,22,0
ALAT_063,2025-07-15,Shift 1,06:00:00,09:16:00,Beroperasi,Overburden,OPR_112,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,0.2733333333333333,0,0.2964285714285714,0.6232539682539686,6,0
ALAT_083,2025-07-15,Shift 1,06:00:00,13:04:00,Beroperasi,Overburden,OPR_050,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.1783333333333337,1,0.2733333333333333,0.5826984126984132,6,0
ALAT_083,2025-07-15,Shift 1,06:00:00,13:04:00,Beroperasi,Overburden,OPR_050,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.1783333333333337,1,1.1783333333333337,0.8766666666666673,6,0
ALAT_063,2025-07-15,Shift 2,14:00:00,21:36:00,Beroperasi,Overburden,OPR_134,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.9025,1,1.1783333333333337,1.4197222222222228,14,0
ALAT_072,2025-07-15,Shift 3,22:00:00,03:12:00,Beroperasi,Overburden,OPR_138,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.3,1,1.9025,1.4602777777777785,22,0
ALAT_083,2025-07-15,Shift 1,06:00:00,13:04:00,Beroperasi,Overburden,OPR_050,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.1783333333333337,1,1.3,1.4602777777777785,6,0
ALAT_002,2025-07-15,Shift 2,14:00:00,18:13:00,Beroperasi,Overburden,OPR_128,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,0.3516666666666666,0,1.1783333333333337,0.9433333333333338,14,0
ALAT_072,2025-07-15,Shift 3,22:00:00,03:12:00,Beroperasi,Overburden,OPR_138,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.3,1,0.3516666666666666,0.9433333333333338,22,0
ALAT_002,2025-07-15,Shift 2,14:00:00,18:13:00,Beroperasi,Overburden,OPR_128,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,0.3516666666666666,0,1.3,0.6677777777777781,14,0
ALAT_083,2025-07-15,Shift 1,06:00:00,13:04:00,Beroperasi,Overburden,OPR_050,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.1783333333333337,1,0.3516666666666666,0.9433333333333338,6,0
ALAT_083,2025-07-15,Shift 3,22:00:00,02:09:00,Beroperasi,Overburden,OPR_131,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,0.2964285714285714,0,1.1783333333333337,0.6088095238095242,22,0
ALAT_083,2025-07-15,Shift 3,22:00:00,02:09:00,Beroperasi,Overburden,OPR_131,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,0.2964285714285714,0,0.2964285714285714,0.5903968253968258,22,0
ALAT_063,2025-07-15,Shift 1,06:00:00,09:16:00,Beroperasi,Overburden,OPR_112,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,0.2733333333333333,0,0.2964285714285714,0.28873015873015906,6,0
ALAT_083,2025-07-15,Shift 3,22:00:00,02:09:00,Beroperasi,Overburden,OPR_131,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,0.2964285714285714,0,0.2733333333333333,0.28873015873015906,22,0
ALAT_063,2025-07-15,Shift 2,14:00:00,21:36:00,Beroperasi,Overburden,OPR_134,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.9025,1,0.2964285714285714,0.8240873015873019,14,0
ALAT_072,2025-07-15,Shift 3,22:00:00,03:12:00,Beroperasi,Overburden,OPR_138,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.3,1,1.9025,1.166309523809524,22,0
ALAT_002,2025-07-15,Shift 2,14:00:00,18:13:00,Beroperasi,Overburden,OPR_128,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,0.3516666666666666,0,1.3,1.1847222222222227,14,0
ALAT_083,2025-07-15,Shift 3,22:00:00,02:09:00,Beroperasi,Overburden,OPR_131,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,0.2964285714285714,0,0.3516666666666666,0.6493650793650797,22,0
ALAT_063,2025-07-15,Shift 2,14:00:00,21:36:00,Beroperasi,Overburden,OPR_134,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.9025,1,0.2964285714285714,0.850198412698413,14,0
ALAT_063,2025-07-15,Shift 2,14:00:00,21:36:00,Beroperasi,Overburden,OPR_134,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.9025,1,1.9025,1.3671428571428574,14,0
ALAT_063,2025-07-15,Shift 1,06:00:00,09:16:00,Beroperasi,Overburden,OPR_112,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,0.2733333333333333,0,1.9025,1.359444444444445,6,0
ALAT_063,2025-07-15,Shift 2,14:00:00,21:36:00,Beroperasi,Overburden,OPR_134,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.9025,1,0.2733333333333333,1.359444444444445,14,0
