id_record,id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,durasi_jam,material_dipindah,total_muatan_ton,jumlah_ritase,id_operator,lokasi_kode,tipe_alat,model_alat,kapasitas_default_ton,departemen,umur_tahun,kondisi,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,petir_count,cycle_time_avg_jam,ritase_per_jam,ton_per_jam,label_risk_delay
OPRREC_0000138,ALAT_072,2025-07-03,Shift 3,22:00:00,04:51:00,Beroperasi,6.86,Overburden,535.9,8,OPR_005,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0.8575,1.1661807580174925,78.11953352769679,1
OPRREC_0000307,ALAT_072,2025-07-06,Shift 1,06:00:00,09:56:00,Maintenance,3.94,Overburden,0.0,0,OPR_118,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,7.7,0.42,Ringan,23.6,30.8,79.2,2.3,3.4,0,,0.0,0.0,0
OPRREC_0000451,ALAT_072,2025-07-08,Shift 1,06:00:00,07:19:00,Standby,1.33,Overburden,0.0,0,OPR_004,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.12,Cerah,23.7,29.9,63.6,1.2,2.4,0,,0.0,0.0,0
OPRREC_0000452,ALAT_072,2025-07-08,Shift 2,14:00:00,20:16:00,Beroperasi,6.28,Overburden,1167.6,16,OPR_099,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.12,Cerah,23.7,29.9,63.6,1.2,2.4,0,0.3925,2.5477707006369426,185.92356687898086,0
OPRREC_0000495,ALAT_072,2025-07-09,Shift 2,14:00:00,14:52:00,Maintenance,0.87,Overburden,0.0,0,OPR_007,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,41.7,1.0,Lebat,24.2,30.1,95.0,4.1,9.4,0,,0.0,0.0,0
OPRREC_0000496,ALAT_072,2025-07-09,Shift 3,22:00:00,03:32:00,Beroperasi,5.54,Overburden,497.0,7,OPR_090,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,41.7,1.0,Lebat,24.2,30.1,95.0,4.1,9.4,0,0.7914285714285715,1.263537906137184,89.71119133574007,1
OPRREC_0000656,ALAT_072,2025-07-12,Shift 2,14:00:00,21:12:00,Beroperasi,7.21,Overburden,535.0,7,OPR_121,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,1.03,0.970873786407767,74.20249653259361,1
OPRREC_0000738,ALAT_072,2025-07-13,Shift 1,06:00:00,13:23:00,Beroperasi,7.39,Overburden,307.3,4,OPR_054,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,1.8475,0.5412719891745602,41.58322056833559,1
OPRREC_0000834,ALAT_072,2025-07-15,Shift 3,22:00:00,03:12:00,Beroperasi,5.2,Overburden,301.6,4,OPR_138,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.2,0.47,Ringan,24.4,31.8,77.3,2.8,5.9,0,1.3,0.7692307692307692,58.0,1
OPRREC_0000918,ALAT_072,2025-07-17,Shift 1,06:00:00,12:00:00,Beroperasi,6.01,Overburden,681.0,10,OPR_066,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,11.6,0.74,Sedang,23.4,30.2,91.1,2.4,6.4,0,0.601,1.663893510815308,113.31114808652246,0
OPRREC_0001041,ALAT_072,2025-07-19,Shift 3,22:00:00,01:12:00,Maintenance,3.2,Overburden,0.0,0,OPR_018,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.01,Cerah,24.0,31.2,66.0,0.6,2.1,0,,0.0,0.0,0
OPRREC_0001298,ALAT_072,2025-07-23,Shift 2,14:00:00,19:39:00,Beroperasi,5.66,Overburden,975.1,14,OPR_136,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.7,0.44,Ringan,23.9,28.1,83.8,1.7,5.1,0,0.4042857142857143,2.4734982332155475,172.2791519434629,0
OPRREC_0001348,ALAT_072,2025-07-24,Shift 2,14:00:00,19:57:00,Beroperasi,5.96,Overburden,776.4,10,OPR_123,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,14.0,0.75,Sedang,25.0,29.9,91.7,2.3,3.8,0,0.596,1.6778523489932886,130.26845637583892,0
OPRREC_0001415,ALAT_072,2025-07-25,Shift 3,22:00:00,04:57:00,Beroperasi,6.95,Overburden,1136.2,17,OPR_073,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.16,Cerah,26.3,33.4,60.6,0.6,2.7,0,0.4088235294117647,2.446043165467626,163.4820143884892,0
OPRREC_0001817,ALAT_072,2025-08-02,Shift 3,22:00:00,02:03:00,Beroperasi,4.06,Overburden,511.8,7,OPR_014,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.08,Cerah,24.9,31.7,66.7,2.3,4.6,0,0.58,1.7241379310344829,126.05911330049263,0
OPRREC_0001818,ALAT_072,2025-08-02,Shift 1,06:00:00,13:42:00,Beroperasi,7.7,Overburden,1270.7,17,OPR_067,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.08,Cerah,24.9,31.7,66.7,2.3,4.6,0,0.45294117647058824,2.207792207792208,165.02597402597402,0
OPRREC_0001885,ALAT_072,2025-08-03,Shift 2,14:00:00,20:46:00,Beroperasi,6.78,Overburden,1238.4,18,OPR_122,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,10.4,0.78,Sedang,24.1,30.6,87.4,4.3,7.3,0,0.3766666666666667,2.654867256637168,182.65486725663717,0
OPRREC_0001994,ALAT_072,2025-08-05,Shift 1,06:00:00,12:36:00,Beroperasi,6.6,Overburden,731.8,12,OPR_087,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.1,0.43,Ringan,24.0,29.5,79.1,2.4,4.3,0,0.5499999999999999,1.8181818181818183,110.87878787878788,0
OPRREC_0002143,ALAT_072,2025-08-08,Shift 2,14:00:00,14:36:00,Standby,0.6,Overburden,0.0,0,OPR_095,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.5,0.36,Ringan,23.8,29.5,78.9,2.9,4.7,0,,0.0,0.0,0
OPRREC_0002419,ALAT_072,2025-08-12,Shift 2,14:00:00,17:34:00,Maintenance,3.57,Overburden,0.0,0,OPR_028,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,7.6,0.52,Ringan,25.9,31.9,75.8,1.0,3.6,0,,0.0,0.0,0
OPRREC_0002433,ALAT_072,2025-08-13,Shift 1,06:00:00,06:36:00,Standby,0.61,Overburden,0.0,0,OPR_043,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.4,0.55,Ringan,25.7,31.8,82.4,2.8,5.7,0,,0.0,0.0,0
OPRREC_0002434,ALAT_072,2025-08-13,Shift 3,22:00:00,01:47:00,Maintenance,3.79,Overburden,0.0,0,OPR_003,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.4,0.55,Ringan,25.7,31.8,82.4,2.8,5.7,0,,0.0,0.0,0
OPRREC_0002806,ALAT_072,2025-08-19,Shift 2,14:00:00,18:03:00,Beroperasi,4.05,Overburden,416.2,7,OPR_078,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.4,0.47,Ringan,23.4,29.1,84.8,2.3,5.0,0,0.5785714285714285,1.7283950617283952,102.76543209876543,0
OPRREC_0003133,ALAT_072,2025-08-25,Shift 2,14:00:00,17:40:00,Beroperasi,3.68,Overburden,258.6,4,OPR_114,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.17,Cerah,25.3,29.4,74.5,2.8,4.4,0,0.92,1.0869565217391304,70.27173913043478,1
OPRREC_0003134,ALAT_072,2025-08-25,Shift 3,22:00:00,00:50:00,Standby,2.84,Overburden,0.0,0,OPR_148,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.17,Cerah,25.3,29.4,74.5,2.8,4.4,0,,0.0,0.0,0
OPRREC_0003200,ALAT_072,2025-08-26,Shift 3,22:00:00,03:19:00,Beroperasi,5.32,Overburden,725.3,12,OPR_102,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,3.0,0.4,Ringan,24.1,31.6,76.2,2.4,5.3,0,0.44333333333333336,2.255639097744361,136.3345864661654,0
OPRREC_0003201,ALAT_072,2025-08-26,Shift 2,14:00:00,17:12:00,Beroperasi,3.21,Overburden,1370.5,18,OPR_111,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,3.0,0.4,Ringan,24.1,31.6,76.2,2.4,5.3,0,0.17833333333333334,5.607476635514018,426.9470404984424,0
OPRREC_0003326,ALAT_072,2025-08-28,Shift 2,14:00:00,17:41:00,Standby,3.69,Overburden,0.0,0,OPR_067,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.06,Cerah,23.8,30.8,72.2,0.5,3.0,0,,0.0,0.0,0
OPRREC_0003327,ALAT_072,2025-08-28,Shift 1,06:00:00,10:27:00,Beroperasi,4.46,Overburden,793.6,11,OPR_129,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.06,Cerah,23.8,30.8,72.2,0.5,3.0,0,0.40545454545454546,2.4663677130044843,177.9372197309417,0
OPRREC_0003355,ALAT_072,2025-08-29,Shift 3,22:00:00,23:19:00,Standby,1.32,Overburden,0.0,0,OPR_044,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.2,0.56,Ringan,25.9,31.9,75.9,1.5,3.9,0,,0.0,0.0,0
OPRREC_0003356,ALAT_072,2025-08-29,Shift 2,14:00:00,20:48:00,Beroperasi,6.8,Overburden,972.6,14,OPR_011,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.2,0.56,Ringan,25.9,31.9,75.9,1.5,3.9,0,0.4857142857142857,2.058823529411765,143.02941176470588,0
OPRREC_0003412,ALAT_072,2025-08-30,Shift 3,22:00:00,03:25:00,Beroperasi,5.43,Overburden,699.8,12,OPR_033,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.4,0.38,Ringan,25.9,30.0,78.6,2.3,4.7,0,0.45249999999999996,2.2099447513812156,128.87661141804787,0
OPRREC_0003463,ALAT_072,2025-08-31,Shift 3,22:00:00,03:37:00,Beroperasi,5.62,Overburden,1118.4,15,OPR_111,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.3,0.49,Ringan,23.3,28.0,79.3,2.8,4.8,0,0.37466666666666665,2.6690391459074734,199.00355871886123,0
OPRREC_0003464,ALAT_072,2025-08-31,Shift 2,14:00:00,18:53:00,Beroperasi,4.89,Overburden,310.4,5,OPR_087,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.3,0.49,Ringan,23.3,28.0,79.3,2.8,4.8,0,0.978,1.0224948875255624,63.47648261758691,1
OPRREC_0003671,ALAT_072,2025-09-03,Shift 1,06:00:00,07:01:00,Standby,1.02,Overburden,0.0,0,OPR_077,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,11.5,0.71,Sedang,24.2,29.9,86.3,1.9,3.9,0,,0.0,0.0,0
OPRREC_0003713,ALAT_072,2025-09-04,Shift 1,06:00:00,10:45:00,Beroperasi,4.76,Overburden,602.8,10,OPR_122,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.09,Cerah,24.8,28.8,66.7,3.0,4.5,0,0.476,2.100840336134454,126.63865546218487,0
OPRREC_0003748,ALAT_072,2025-09-05,Shift 3,22:00:00,01:55:00,Beroperasi,3.92,Overburden,508.9,7,OPR_114,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.7,0.59,Ringan,25.5,32.1,76.5,2.4,3.5,0,0.5599999999999999,1.7857142857142858,129.82142857142856,0
OPRREC_0003866,ALAT_072,2025-09-07,Shift 2,14:00:00,17:05:00,Beroperasi,3.09,Overburden,603.5,10,OPR_107,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,0.309,3.236245954692557,195.3074433656958,0
OPRREC_0003867,ALAT_072,2025-09-07,Shift 3,22:00:00,02:53:00,Beroperasi,4.89,Overburden,826.5,12,OPR_131,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,6.5,0.37,Ringan,25.5,30.1,76.8,3.5,6.2,0,0.4075,2.4539877300613497,169.01840490797548,0
OPRREC_0003935,ALAT_072,2025-09-08,Shift 3,22:00:00,01:52:00,Standby,3.88,Overburden,0.0,0,OPR_031,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.2,0.51,Ringan,24.2,31.1,77.9,2.4,4.9,0,,0.0,0.0,0
OPRREC_0004089,ALAT_072,2025-09-11,Shift 3,22:00:00,04:58:00,Beroperasi,6.98,Overburden,957.2,13,OPR_125,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,12.8,0.78,Sedang,23.9,29.3,91.3,4.4,6.6,3,0.536923076923077,1.8624641833810887,137.134670487106,0
OPRREC_0004090,ALAT_072,2025-09-11,Shift 2,14:00:00,16:00:00,Standby,2.01,Overburden,0.0,0,OPR_103,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,12.8,0.78,Sedang,23.9,29.3,91.3,4.4,6.6,3,,0.0,0.0,0
OPRREC_0004278,ALAT_072,2025-09-14,Shift 2,14:00:00,20:08:00,Beroperasi,6.14,Overburden,790.0,11,OPR_126,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,17.4,0.78,Sedang,23.4,30.7,89.9,4.3,7.9,0,0.5581818181818181,1.7915309446254073,128.6644951140065,0
OPRREC_0004556,ALAT_072,2025-09-19,Shift 1,06:00:00,10:04:00,Beroperasi,4.08,Overburden,699.5,9,OPR_037,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.5,0.59,Ringan,24.7,31.6,84.3,3.4,6.9,0,0.45333333333333337,2.2058823529411766,171.44607843137254,0
OPRREC_0004557,ALAT_072,2025-09-19,Shift 3,22:00:00,03:23:00,Beroperasi,5.39,Overburden,465.1,6,OPR_025,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.5,0.59,Ringan,24.7,31.6,84.3,3.4,6.9,0,0.8983333333333333,1.1131725417439704,86.28942486085344,1
OPRREC_0004586,ALAT_072,2025-09-20,Shift 3,22:00:00,01:19:00,Beroperasi,3.33,Overburden,611.4,9,OPR_102,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.03,Cerah,25.1,32.5,74.2,0.6,2.8,0,0.37,2.7027027027027026,183.6036036036036,0
OPRREC_0004587,ALAT_072,2025-09-20,Shift 1,06:00:00,09:26:00,Maintenance,3.44,Overburden,0.0,0,OPR_036,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.03,Cerah,25.1,32.5,74.2,0.6,2.8,0,,0.0,0.0,0
OPRREC_0004802,ALAT_072,2025-09-23,Shift 3,22:00:00,04:43:00,Beroperasi,6.73,Overburden,577.9,10,OPR_108,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.1,0.47,Ringan,23.3,30.1,80.7,1.5,3.2,0,0.673,1.4858841010401187,85.86924219910846,0
OPRREC_0004803,ALAT_072,2025-09-23,Shift 2,14:00:00,20:19:00,Beroperasi,6.32,Overburden,1221.9,16,OPR_070,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.1,0.47,Ringan,23.3,30.1,80.7,1.5,3.2,0,0.395,2.531645569620253,193.33860759493672,0
OPRREC_0005025,ALAT_072,2025-09-27,Shift 3,22:00:00,01:27:00,Beroperasi,3.46,Overburden,266.5,4,OPR_082,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.04,Cerah,25.6,32.6,60.0,0.5,1.6,0,0.865,1.1560693641618498,77.02312138728324,1
OPRREC_0005026,ALAT_072,2025-09-27,Shift 2,14:00:00,20:42:00,Beroperasi,6.7,Overburden,245.0,4,OPR_030,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.04,Cerah,25.6,32.6,60.0,0.5,1.6,0,1.675,0.5970149253731343,36.56716417910447,1
OPRREC_0005067,ALAT_072,2025-09-28,Shift 1,06:00:00,07:45:00,Breakdown,1.76,Overburden,0.0,0,OPR_076,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.2,0.48,Ringan,25.2,32.6,80.4,2.2,5.3,0,,0.0,0.0,0
OPRREC_0005111,ALAT_072,2025-09-29,Shift 1,06:00:00,09:34:00,Beroperasi,3.58,Overburden,829.4,12,OPR_022,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.9,0.56,Ringan,23.6,27.6,81.4,1.3,2.8,0,0.29833333333333334,3.35195530726257,231.67597765363126,0
OPRREC_0005168,ALAT_072,2025-09-30,Shift 1,06:00:00,10:06:00,Beroperasi,4.1,Overburden,532.0,8,OPR_029,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,7.9,0.55,Ringan,25.2,30.6,79.8,1.5,2.7,0,0.5125,1.9512195121951221,129.75609756097563,0
OPRREC_0005356,ALAT_072,2025-10-03,Shift 1,06:00:00,09:45:00,Beroperasi,3.75,Overburden,491.8,7,OPR_026,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.3,0.6,Ringan,25.0,30.4,81.3,3.2,6.4,0,0.5357142857142857,1.8666666666666667,131.14666666666668,0
OPRREC_0005435,ALAT_072,2025-10-05,Shift 2,14:00:00,17:52:00,Beroperasi,3.88,Overburden,1252.1,16,OPR_116,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.12,Cerah,25.4,31.2,62.3,2.4,3.3,0,0.2425,4.123711340206186,322.7061855670103,0
OPRREC_0005436,ALAT_072,2025-10-05,Shift 3,22:00:00,04:22:00,Beroperasi,6.38,Overburden,364.4,6,OPR_083,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.12,Cerah,25.4,31.2,62.3,2.4,3.3,0,1.0633333333333332,0.9404388714733543,57.11598746081504,1
OPRREC_0005542,ALAT_072,2025-10-06,Shift 1,06:00:00,11:04:00,Beroperasi,5.08,Overburden,700.5,9,OPR_067,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.4,0.33,Ringan,23.5,28.4,78.7,1.8,3.7,0,0.5644444444444444,1.7716535433070866,137.89370078740157,0
OPRREC_0005561,ALAT_072,2025-10-07,Shift 3,22:00:00,04:08:00,Beroperasi,6.14,Overburden,668.4,10,OPR_060,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,5.7,0.34,Ringan,24.2,30.9,80.7,1.2,2.5,0,0.614,1.6286644951140066,108.8599348534202,0
OPRREC_0005562,ALAT_072,2025-10-07,Shift 1,06:00:00,09:09:00,Beroperasi,3.16,Overburden,1253.0,16,OPR_136,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,5.7,0.34,Ringan,24.2,30.9,80.7,1.2,2.5,0,0.1975,5.063291139240506,396.5189873417721,0
OPRREC_0005630,ALAT_072,2025-10-08,Shift 2,14:00:00,20:03:00,Beroperasi,6.05,Overburden,422.9,6,OPR_138,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.0,0.54,Ringan,23.6,28.7,78.0,2.8,5.6,0,1.0083333333333333,0.9917355371900827,69.90082644628099,1
OPRREC_0005687,ALAT_072,2025-10-09,Shift 2,14:00:00,15:42:00,Maintenance,1.71,Overburden,0.0,0,OPR_122,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,49.5,0.97,Lebat,23.1,29.5,94.7,3.1,5.3,13,,0.0,0.0,0
OPRREC_0005828,ALAT_072,2025-10-11,Shift 2,14:00:00,17:48:00,Beroperasi,3.81,Overburden,1212.7,16,OPR_097,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.0,0.15,Cerah,24.0,28.8,72.8,0.6,2.1,1,0.238125,4.199475065616798,318.29396325459317,0
OPRREC_0005939,ALAT_072,2025-10-13,Shift 3,22:00:00,04:33:00,Beroperasi,6.55,Overburden,396.1,6,OPR_025,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.2,0.52,Ringan,24.0,28.9,82.9,3.1,6.1,0,1.0916666666666666,0.916030534351145,60.47328244274809,1
OPRREC_0005940,ALAT_072,2025-10-13,Shift 2,14:00:00,17:37:00,Maintenance,3.63,Overburden,0.0,0,OPR_050,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,1.2,0.52,Ringan,24.0,28.9,82.9,3.1,6.1,0,,0.0,0.0,0
OPRREC_0006649,ALAT_072,2025-10-26,Shift 2,14:00:00,21:27:00,Beroperasi,7.46,Overburden,486.8,7,OPR_140,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,12.9,0.66,Sedang,23.6,29.9,88.6,4.1,7.5,0,1.0657142857142856,0.938337801608579,65.25469168900804,1
OPRREC_0006650,ALAT_072,2025-10-26,Shift 3,22:00:00,01:43:00,Beroperasi,3.73,Overburden,894.8,14,OPR_097,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,12.9,0.66,Sedang,23.6,29.9,88.6,4.1,7.5,0,0.2664285714285714,3.753351206434316,239.89276139410185,0
OPRREC_0006862,ALAT_072,2025-10-29,Shift 2,14:00:00,19:18:00,Beroperasi,5.31,Overburden,841.7,12,OPR_070,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,10.5,0.85,Sedang,23.1,27.7,86.9,3.6,6.9,0,0.44249999999999995,2.2598870056497176,158.51224105461395,0
OPRREC_0000244,ALAT_001,2025-07-05,Shift 2,14:00:00,19:48:00,Beroperasi,5.81,Coal,816.4,9,OPR_108,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,0.0,0.15,Cerah,25.0,30.8,73.3,2.2,4.3,0,0.6455555555555555,1.5490533562822721,140.51635111876075,0
OPRREC_0000245,ALAT_001,2025-07-05,Shift 1,06:00:00,07:48:00,Maintenance,1.8,Coal,0.0,0,OPR_016,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,0.0,0.15,Cerah,25.0,30.8,73.3,2.2,4.3,0,,0.0,0.0,0
OPRREC_0000297,ALAT_001,2025-07-06,Shift 2,14:00:00,16:20:00,Maintenance,2.34,Coal,0.0,0,OPR_060,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,8.3,0.51,Ringan,25.8,32.4,80.3,3.0,5.2,0,,0.0,0.0,0
OPRREC_0000535,ALAT_001,2025-07-10,Shift 2,14:00:00,20:46:00,Beroperasi,6.78,Coal,813.0,9,OPR_097,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,0.2,0.49,Ringan,23.3,27.6,84.6,2.2,4.9,0,0.7533333333333334,1.327433628318584,119.91150442477876,1
OPRREC_0000611,ALAT_001,2025-07-11,Shift 1,06:00:00,13:49:00,Beroperasi,7.82,Coal,538.5,6,OPR_040,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,2.1,0.42,Ringan,25.4,32.0,78.9,1.9,3.8,0,1.3033333333333335,0.7672634271099744,68.86189258312021,1
OPRREC_0000913,ALAT_001,2025-07-17,Shift 2,14:00:00,18:58:00,Beroperasi,4.98,Coal,1063.8,14,OPR_083,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,10.6,0.75,Sedang,24.9,29.2,92.0,3.0,4.9,5,0.35571428571428576,2.8112449799196786,213.61445783132527,0
OPRREC_0001117,ALAT_001,2025-07-20,Shift 3,22:00:00,01:29:00,Beroperasi,3.49,Coal,506.2,7,OPR_040,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,0.8,0.46,Ringan,25.9,32.6,80.0,1.1,2.2,0,0.4985714285714286,2.005730659025788,145.0429799426934,0
OPRREC_0001118,ALAT_001,2025-07-20,Shift 1,06:00:00,12:59:00,Beroperasi,6.99,Coal,1425.2,18,OPR_018,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,0.8,0.46,Ringan,25.9,32.6,80.0,1.1,2.2,0,0.38833333333333336,2.575107296137339,203.89127324749643,0
OPRREC_0001220,ALAT_001,2025-07-22,Shift 3,22:00:00,03:00:00,Beroperasi,5.01,Coal,486.6,6,OPR_125,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,0.0,0.04,Cerah,26.0,32.6,61.4,2.3,3.3,0,0.835,1.1976047904191618,97.12574850299401,1
OPRREC_0001300,ALAT_001,2025-07-23,Shift 1,06:00:00,12:21:00,Beroperasi,6.36,Coal,861.0,12,OPR_044,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,2.1,0.3,Ringan,23.8,28.0,83.8,3.4,5.1,0,0.53,1.8867924528301885,135.37735849056602,0
OPRREC_0001301,ALAT_001,2025-07-23,Shift 3,22:00:00,01:57:00,Beroperasi,3.95,Coal,330.8,4,OPR_114,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,2.1,0.3,Ringan,23.8,28.0,83.8,3.4,5.1,0,0.9875,1.0126582278481011,83.74683544303798,1
OPRREC_0001328,ALAT_001,2025-07-24,Shift 1,06:00:00,09:06:00,Beroperasi,3.1,Coal,317.1,4,OPR_106,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,14.6,0.85,Sedang,25.7,32.9,87.8,4.2,6.0,0,0.775,1.2903225806451613,102.29032258064517,1
OPRREC_0001329,ALAT_001,2025-07-24,Shift 3,22:00:00,01:31:00,Beroperasi,3.53,Coal,762.7,9,OPR_034,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,14.6,0.85,Sedang,25.7,32.9,87.8,4.2,6.0,0,0.3922222222222222,2.54957507082153,216.06232294617567,0
OPRREC_0001626,ALAT_001,2025-07-29,Shift 3,22:00:00,05:02:00,Beroperasi,7.04,Coal,797.5,11,OPR_006,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,0.3,0.41,Ringan,25.2,30.1,76.6,3.4,6.1,0,0.64,1.5625,113.28125,0
