id_record_jalan,timestamp_utc,lokasi_kode,id_segmen_jalan,sumber_data,status_jalan,alasan_status,panjang_segmen_km,tipe_permukaan,kemiringan_pct,tikungan_kelas,kedalaman_air_cm,indeks_friksi,batas_kecepatan_km_jam,kecepatan_aktual_km_jam,waktu_tempuh_menit,ritase_terobservasi,Speed drop,Risk Indicator
JREC_0006320,2025-08-04T23:00:00Z,PIT_B,SEG_PIT_B_02,Operator App,BAIK,Normal,0.99,Laterite,0.3,D,0.3,0.55,35,13.9,4.3,1,60.28571429,Hijau
JREC_0006324,2025-08-04T23:00:00Z,ROAD_01,SEG_ROAD_01_03,Operator App,BAIK,Normal,1.0,Asphalt,2.8,C,1.3,0.74,50,33.6,1.8,2,32.8,Hijau
JREC_0006321,2025-08-04T23:00:00Z,PIT_B,SEG_PIT_B_03,Operator App,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,0,36.8,Hijau
JREC_0006326,2025-08-04T23:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Manual Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,0,55.0,Hijau
JREC_0006322,2025-08-04T23:00:00Z,ROAD_01,SEG_ROAD_01_01,Manual Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.7,0.74,50,38.6,3.0,1,22.8,Hijau
JREC_0006323,2025-08-04T23:00:00Z,ROAD_01,SEG_ROAD_01_02,Manual Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0006340,2025-08-05T00:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Operator App,BAIK,Normal,2.86,Asphalt,3.4,B,0.3,0.75,50,39.1,4.4,0,21.8,Hijau
JREC_0006335,2025-08-05T00:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,1.7,0.53,35,13.2,4.5,0,62.28571429,Hijau
JREC_0006336,2025-08-05T00:00:00Z,PIT_B,SEG_PIT_B_03,Drone Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.6,0.49,25,15.5,9.4,0,38.0,Hijau
JREC_0006342,2025-08-05T00:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Drone Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.1,0.6,35,25.3,6.7,1,27.71428571,Hijau
JREC_0006333,2025-08-05T00:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,18.9,3.7,2,37.0,Hijau
JREC_0006334,2025-08-05T00:00:00Z,PIT_B,SEG_PIT_B_01,Manual Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,1,40.4,Hijau
JREC_0006341,2025-08-05T00:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Operator App,BAIK,Normal,1.44,Coal Road,4.4,C,1.6,0.48,30,13.0,6.6,1,56.66666667,Hijau
JREC_0006357,2025-08-05T01:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Manual Survey,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,2,27.71428571,Hijau
JREC_0006352,2025-08-05T01:00:00Z,ROAD_01,SEG_ROAD_01_01,Operator App,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,2,21.8,Hijau
JREC_0006356,2025-08-05T01:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Operator App,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,0,55.0,Hijau
JREC_0006349,2025-08-05T01:00:00Z,PIT_B,SEG_PIT_B_01,IoT Sensor,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0006358,2025-08-05T01:00:00Z,PORT,SEG_PORT_01,IoT Sensor,BAIK,Normal,1.76,Asphalt,5.1,C,0.1,0.75,45,30.7,3.4,0,31.77777778,Hijau
JREC_0006347,2025-08-05T01:00:00Z,PIT_A,SEG_PIT_A_02,Manual Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.3,0.75,45,35.2,2.2,1,21.77777778,Hijau
JREC_0006353,2025-08-05T01:00:00Z,ROAD_01,SEG_ROAD_01_02,IoT Sensor,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0006346,2025-08-05T01:00:00Z,PIT_A,SEG_PIT_A_01,Drone Survey,BAIK,Normal,2.64,Coal Road,3.4,A,0.2,0.5,30,18.9,8.4,1,37.0,Hijau
JREC_0006348,2025-08-05T01:00:00Z,PIT_A,SEG_PIT_A_03,Operator App,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,18.9,3.7,1,37.0,Hijau
JREC_0006351,2025-08-05T01:00:00Z,PIT_B,SEG_PIT_B_03,Drone Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.1,0.5,25,15.8,9.2,0,36.8,Hijau
JREC_0006361,2025-08-05T02:00:00Z,PIT_A,SEG_PIT_A_01,Operator App,BAIK,Normal,2.64,Coal Road,3.4,A,0.4,0.5,30,18.9,8.4,2,37.0,Hijau
JREC_0006363,2025-08-05T02:00:00Z,PIT_A,SEG_PIT_A_03,IoT Sensor,BAIK,Normal,1.16,Coal Road,3.8,A,2.0,0.48,30,18.4,3.8,1,38.66666667,Hijau
JREC_0006370,2025-08-05T02:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Manual Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,2,21.8,Hijau
JREC_0006367,2025-08-05T02:00:00Z,ROAD_01,SEG_ROAD_01_01,Manual Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,1,21.8,Hijau
JREC_0006368,2025-08-05T02:00:00Z,ROAD_01,SEG_ROAD_01_02,Manual Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0006374,2025-08-05T02:00:00Z,PORT,SEG_PORT_02,Drone Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0006382,2025-08-05T03:00:00Z,ROAD_01,SEG_ROAD_01_01,Manual Survey,BAIK,Normal,1.96,Asphalt,4.5,B,0.2,0.75,50,39.1,3.0,1,21.8,Hijau
JREC_0006384,2025-08-05T03:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.4,0.75,50,34.1,1.8,0,31.8,Hijau
JREC_0006387,2025-08-05T03:00:00Z,STOCKPILE,SEG_STOCKPILE_03,IoT Sensor,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,2,27.71428571,Hijau
JREC_0006389,2025-08-05T03:00:00Z,PORT,SEG_PORT_02,IoT Sensor,BAIK,Normal,2.85,Coal Road,3.9,D,0.1,0.5,30,10.5,16.3,1,65.0,Hijau
JREC_0006378,2025-08-05T03:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,18.9,3.7,0,37.0,Hijau
JREC_0006376,2025-08-05T03:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,18.9,8.4,2,37.0,Hijau
JREC_0006390,2025-08-05T03:00:00Z,PORT,SEG_PORT_03,Manual Survey,BAIK,Normal,2.25,Gravel,5.7,C,1.6,0.58,35,18.4,7.3,0,47.42857143,Hijau
JREC_0006388,2025-08-05T03:00:00Z,PORT,SEG_PORT_01,Operator App,BAIK,Normal,1.76,Asphalt,5.1,C,0.7,0.74,45,30.3,3.5,1,32.66666667,Hijau
JREC_0006386,2025-08-05T03:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Manual Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,13.5,6.4,0,55.0,Hijau
JREC_0006385,2025-08-05T03:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Drone Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,0,21.8,Hijau
JREC_0006395,2025-08-05T04:00:00Z,PIT_B,SEG_PIT_B_02,IoT Sensor,BAIK,Normal,0.99,Laterite,0.3,D,1.8,0.53,35,13.2,4.5,0,62.28571429,Hijau
JREC_0006394,2025-08-05T04:00:00Z,PIT_B,SEG_PIT_B_01,Manual Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0006400,2025-08-05T04:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Operator App,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,2,21.8,Hijau
JREC_0006393,2025-08-05T04:00:00Z,PIT_A,SEG_PIT_A_03,Manual Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.7,0.49,30,18.6,3.7,0,38.0,Hijau
JREC_0006396,2025-08-05T04:00:00Z,PIT_B,SEG_PIT_B_03,IoT Sensor,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,1,36.8,Hijau
JREC_0006391,2025-08-05T04:00:00Z,PIT_A,SEG_PIT_A_01,Operator App,TERBATAS,Perawatan/Insiden lokal,2.64,Coal Road,3.4,A,0.0,0.5,30,18.9,8.4,1,37.0,Merah
JREC_0006399,2025-08-05T04:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,3,31.8,Hijau
JREC_0006403,2025-08-05T04:00:00Z,PORT,SEG_PORT_01,Operator App,BAIK,Normal,1.76,Asphalt,5.1,C,1.3,0.74,45,30.3,3.5,1,32.66666667,Hijau
JREC_0006404,2025-08-05T04:00:00Z,PORT,SEG_PORT_02,Manual Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.1,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0006406,2025-08-05T05:00:00Z,PIT_A,SEG_PIT_A_01,Manual Survey,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,18.9,8.4,0,37.0,Hijau
JREC_0006408,2025-08-05T05:00:00Z,PIT_A,SEG_PIT_A_03,Operator App,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,18.9,3.7,0,37.0,Hijau
JREC_0006416,2025-08-05T05:00:00Z,STOCKPILE,SEG_STOCKPILE_02,IoT Sensor,BAIK,Normal,1.44,Coal Road,4.4,C,0.8,0.49,30,13.2,6.5,1,56.0,Hijau
JREC_0006419,2025-08-05T05:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,0.5,0.49,30,10.2,16.8,2,66.0,Hijau
JREC_0006409,2025-08-05T05:00:00Z,PIT_B,SEG_PIT_B_01,Drone Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.3,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0006413,2025-08-05T05:00:00Z,ROAD_01,SEG_ROAD_01_02,Drone Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.4,0.55,30,14.9,8.5,2,50.33333333,Hijau
JREC_0006414,2025-08-05T05:00:00Z,ROAD_01,SEG_ROAD_01_03,Drone Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,1,31.8,Hijau
JREC_0006410,2025-08-05T05:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,TERBATAS,Perawatan/Insiden lokal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,1,60.28571429,Merah
JREC_0006420,2025-08-05T05:00:00Z,PORT,SEG_PORT_03,IoT Sensor,BAIK,Normal,2.25,Gravel,5.7,C,0.0,0.6,35,19.0,7.1,1,45.71428571,Hijau
JREC_0006418,2025-08-05T05:00:00Z,PORT,SEG_PORT_01,Manual Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.1,0.75,45,30.7,3.4,1,31.77777778,Hijau
JREC_0006423,2025-08-05T06:00:00Z,PIT_A,SEG_PIT_A_03,Operator App,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,18.9,3.7,1,37.0,Hijau
JREC_0006430,2025-08-05T06:00:00Z,STOCKPILE,SEG_STOCKPILE_01,IoT Sensor,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,1,21.8,Hijau
JREC_0006435,2025-08-05T06:00:00Z,PORT,SEG_PORT_03,Drone Survey,BAIK,Normal,2.25,Gravel,5.7,C,0.4,0.6,35,19.0,7.1,1,45.71428571,Hijau
JREC_0006422,2025-08-05T06:00:00Z,PIT_A,SEG_PIT_A_02,Manual Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.8,0.74,45,34.8,2.2,2,22.66666667,Hijau
JREC_0006432,2025-08-05T06:00:00Z,STOCKPILE,SEG_STOCKPILE_03,IoT Sensor,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,25.3,6.7,1,27.71428571,Hijau
JREC_0006428,2025-08-05T06:00:00Z,ROAD_01,SEG_ROAD_01_02,IoT Sensor,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0006424,2025-08-05T06:00:00Z,PIT_B,SEG_PIT_B_01,IoT Sensor,BAIK,Normal,1.74,Laterite,9.6,B,0.2,0.55,25,14.9,7.0,1,40.4,Hijau
JREC_0006426,2025-08-05T06:00:00Z,PIT_B,SEG_PIT_B_03,Drone Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,0,36.8,Hijau
JREC_0006429,2025-08-05T06:00:00Z,ROAD_01,SEG_ROAD_01_03,Drone Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,0,31.8,Hijau
JREC_0006434,2025-08-05T06:00:00Z,PORT,SEG_PORT_02,Drone Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.8,0.49,30,10.2,16.8,0,66.0,Hijau
JREC_0006425,2025-08-05T06:00:00Z,PIT_B,SEG_PIT_B_02,Manual Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.0,0.55,35,13.9,4.3,0,60.28571429,Hijau
JREC_0006445,2025-08-05T07:00:00Z,STOCKPILE,SEG_STOCKPILE_01,IoT Sensor,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,39.1,4.4,3,21.8,Hijau
JREC_0006437,2025-08-05T07:00:00Z,PIT_A,SEG_PIT_A_02,Operator App,BAIK,Normal,1.27,Asphalt,5.4,B,0.0,0.75,45,35.2,2.2,2,21.77777778,Hijau
JREC_0006449,2025-08-05T07:00:00Z,PORT,SEG_PORT_02,Manual Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0006444,2025-08-05T07:00:00Z,ROAD_01,SEG_ROAD_01_03,IoT Sensor,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,0,31.8,Hijau
JREC_0006441,2025-08-05T07:00:00Z,PIT_B,SEG_PIT_B_03,Manual Survey,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,15.8,9.2,1,36.8,Hijau
JREC_0006439,2025-08-05T07:00:00Z,PIT_B,SEG_PIT_B_01,Operator App,BAIK,Normal,1.74,Laterite,9.6,B,0.4,0.55,25,14.9,7.0,0,40.4,Hijau
JREC_0006436,2025-08-05T07:00:00Z,PIT_A,SEG_PIT_A_01,Operator App,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,18.9,8.4,0,37.0,Hijau
JREC_0006443,2025-08-05T07:00:00Z,ROAD_01,SEG_ROAD_01_02,Drone Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.7,0.54,30,14.6,8.6,1,51.33333333,Hijau
JREC_0006455,2025-08-05T08:00:00Z,PIT_B,SEG_PIT_B_02,Manual Survey,BAIK,Normal,0.99,Laterite,0.3,D,1.1,0.54,35,13.6,4.4,0,61.14285714,Hijau
JREC_0006452,2025-08-05T08:00:00Z,PIT_A,SEG_PIT_A_02,Manual Survey,BAIK,Normal,1.27,Asphalt,5.4,B,1.0,0.74,45,34.8,2.2,1,22.66666667,Hijau
JREC_0006454,2025-08-05T08:00:00Z,PIT_B,SEG_PIT_B_01,Drone Survey,BAIK,Normal,1.74,Laterite,9.6,B,1.1,0.54,25,14.7,7.1,0,41.2,Hijau
JREC_0006456,2025-08-05T08:00:00Z,PIT_B,SEG_PIT_B_03,IoT Sensor,BAIK,Normal,2.42,Coal Road,6.7,A,0.3,0.5,25,15.8,9.2,0,36.8,Hijau
JREC_0006460,2025-08-05T08:00:00Z,STOCKPILE,SEG_STOCKPILE_01,IoT Sensor,BAIK,Normal,2.86,Asphalt,3.4,B,1.1,0.74,50,38.6,4.4,0,22.8,Hijau
JREC_0006464,2025-08-05T08:00:00Z,PORT,SEG_PORT_02,Manual Survey,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,10.5,16.3,1,65.0,Hijau
JREC_0006458,2025-08-05T08:00:00Z,ROAD_01,SEG_ROAD_01_02,Drone Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.1,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0006463,2025-08-05T08:00:00Z,PORT,SEG_PORT_01,Operator App,BAIK,Normal,1.76,Asphalt,5.1,C,0.1,0.75,45,30.7,3.4,1,31.77777778,Hijau
JREC_0006468,2025-08-05T09:00:00Z,PIT_A,SEG_PIT_A_03,IoT Sensor,BAIK,Normal,1.16,Coal Road,3.8,A,0.4,0.5,30,18.9,3.7,0,37.0,Hijau
JREC_0006473,2025-08-05T09:00:00Z,ROAD_01,SEG_ROAD_01_02,Drone Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0006479,2025-08-05T09:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,0.1,0.5,30,10.5,16.3,0,65.0,Hijau
JREC_0006474,2025-08-05T09:00:00Z,ROAD_01,SEG_ROAD_01_03,Drone Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.2,0.75,50,34.1,1.8,1,31.8,Hijau
JREC_0006467,2025-08-05T09:00:00Z,PIT_A,SEG_PIT_A_02,IoT Sensor,BAIK,Normal,1.27,Asphalt,5.4,B,0.3,0.75,45,35.2,2.2,0,21.77777778,Hijau
JREC_0006491,2025-08-05T22:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Manual Survey,BAIK,Normal,1.44,Coal Road,4.4,C,1.1,0.49,30,10.8,8.0,1,64.0,Hijau
JREC_0006492,2025-08-05T22:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Operator App,BAIK,Normal,2.83,Gravel,6.3,A,2.0,0.58,35,21.9,7.8,2,37.42857143,Hijau
JREC_0006484,2025-08-05T22:00:00Z,PIT_B,SEG_PIT_B_01,Operator App,BAIK,Normal,1.74,Laterite,9.6,B,0.9,0.54,25,12.7,8.2,0,49.2,Hijau
JREC_0006481,2025-08-05T22:00:00Z,PIT_A,SEG_PIT_A_01,Manual Survey,BAIK,Normal,2.64,Coal Road,3.4,A,0.3,0.5,30,16.5,9.6,1,45.0,Hijau
JREC_0006485,2025-08-05T22:00:00Z,PIT_B,SEG_PIT_B_02,Manual Survey,BAIK,Normal,0.99,Laterite,0.3,D,1.0,0.54,35,10.8,5.5,1,69.14285714,Hijau
JREC_0006486,2025-08-05T22:00:00Z,PIT_B,SEG_PIT_B_03,IoT Sensor,BAIK,Normal,2.42,Coal Road,6.7,A,0.9,0.49,25,13.5,10.8,0,46.0,Hijau
JREC_0006490,2025-08-05T22:00:00Z,STOCKPILE,SEG_STOCKPILE_01,IoT Sensor,BAIK,Normal,2.86,Asphalt,3.4,B,0.5,0.74,50,34.6,5.0,0,30.8,Hijau
JREC_0006487,2025-08-05T22:00:00Z,ROAD_01,SEG_ROAD_01_01,IoT Sensor,BAIK,Normal,1.96,Asphalt,4.5,B,0.1,0.75,50,39.1,3.0,1,21.8,Hijau
JREC_0006495,2025-08-05T22:00:00Z,PORT,SEG_PORT_03,IoT Sensor,BAIK,Normal,2.25,Gravel,5.7,C,0.0,0.6,35,16.2,8.3,0,53.71428571,Hijau
JREC_0006483,2025-08-05T22:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,16.5,4.2,0,45.0,Hijau
JREC_0006482,2025-08-05T22:00:00Z,PIT_A,SEG_PIT_A_02,Manual Survey,BAIK,Normal,1.27,Asphalt,5.4,B,0.0,0.75,45,31.6,2.4,0,29.77777778,Hijau
JREC_0006493,2025-08-05T22:00:00Z,PORT,SEG_PORT_01,Drone Survey,BAIK,Normal,1.76,Asphalt,5.1,C,0.0,0.75,45,27.1,3.9,1,39.77777778,Hijau
JREC_0006504,2025-08-05T23:00:00Z,ROAD_01,SEG_ROAD_01_03,Manual Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.0,0.75,50,34.1,1.8,5,31.8,Hijau
JREC_0006498,2025-08-05T23:00:00Z,PIT_A,SEG_PIT_A_03,Drone Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.6,0.49,30,16.2,4.3,0,46.0,Hijau
JREC_0006499,2025-08-05T23:00:00Z,PIT_B,SEG_PIT_B_01,Manual Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.0,0.55,25,12.9,8.1,0,48.4,Hijau
JREC_0006502,2025-08-05T23:00:00Z,ROAD_01,SEG_ROAD_01_01,IoT Sensor,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,3,21.8,Hijau
JREC_0006505,2025-08-05T23:00:00Z,STOCKPILE,SEG_STOCKPILE_01,IoT Sensor,BAIK,Normal,2.86,Asphalt,3.4,B,0.8,0.74,50,34.6,5.0,1,30.8,Hijau
JREC_0006509,2025-08-05T23:00:00Z,PORT,SEG_PORT_02,IoT Sensor,BAIK,Normal,2.85,Coal Road,3.9,D,0.0,0.5,30,8.1,21.1,0,73.0,Hijau
JREC_0006506,2025-08-05T23:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Manual Survey,BAIK,Normal,1.44,Coal Road,4.4,C,1.4,0.49,30,10.8,8.0,0,64.0,Hijau
JREC_0006507,2025-08-05T23:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Operator App,BAIK,Normal,2.83,Gravel,6.3,A,0.5,0.59,35,22.2,7.6,1,36.57142857,Hijau
JREC_0006519,2025-08-06T00:00:00Z,ROAD_01,SEG_ROAD_01_03,Manual Survey,BAIK,Normal,1.0,Asphalt,2.8,C,0.7,0.74,50,33.6,1.8,3,32.8,Hijau
JREC_0006516,2025-08-06T00:00:00Z,PIT_B,SEG_PIT_B_03,Operator App,BAIK,Normal,2.42,Coal Road,6.7,A,2.3,0.48,25,13.3,10.9,0,46.8,Hijau
JREC_0006513,2025-08-06T00:00:00Z,PIT_A,SEG_PIT_A_03,Manual Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.0,0.5,30,16.5,4.2,0,45.0,Hijau
JREC_0006517,2025-08-06T00:00:00Z,ROAD_01,SEG_ROAD_01_01,Manual Survey,BAIK,Normal,1.96,Asphalt,4.5,B,1.1,0.74,50,38.6,3.0,0,22.8,Hijau
JREC_0006511,2025-08-06T00:00:00Z,PIT_A,SEG_PIT_A_01,Manual Survey,BAIK,Normal,2.64,Coal Road,3.4,A,0.8,0.49,30,16.2,9.8,1,46.0,Hijau
JREC_0006518,2025-08-06T00:00:00Z,ROAD_01,SEG_ROAD_01_02,Drone Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.2,0.55,30,14.9,8.5,0,50.33333333,Hijau
JREC_0006532,2025-08-06T01:00:00Z,ROAD_01,SEG_ROAD_01_01,IoT Sensor,BAIK,Normal,1.96,Asphalt,4.5,B,0.0,0.75,50,39.1,3.0,1,21.8,Hijau
JREC_0006527,2025-08-06T01:00:00Z,PIT_A,SEG_PIT_A_02,Operator App,BAIK,Normal,1.27,Asphalt,5.4,B,0.2,0.75,45,31.6,2.4,2,29.77777778,Hijau
JREC_0006535,2025-08-06T01:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Manual Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.0,0.75,50,35.1,4.9,1,29.8,Hijau
JREC_0006539,2025-08-06T01:00:00Z,PORT,SEG_PORT_02,Operator App,BAIK,Normal,2.85,Coal Road,3.9,D,0.6,0.49,30,7.8,21.9,0,74.0,Hijau
JREC_0006537,2025-08-06T01:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Operator App,BAIK,Normal,2.83,Gravel,6.3,A,0.0,0.6,35,22.5,7.5,0,35.71428571,Hijau
JREC_0006528,2025-08-06T01:00:00Z,PIT_A,SEG_PIT_A_03,Manual Survey,BAIK,Normal,1.16,Coal Road,3.8,A,0.6,0.49,30,16.2,4.3,1,46.0,Hijau
JREC_0006530,2025-08-06T01:00:00Z,PIT_B,SEG_PIT_B_02,Operator App,BAIK,Normal,0.99,Laterite,0.3,D,0.3,0.55,35,11.1,5.4,0,68.28571429,Hijau
JREC_0006526,2025-08-06T01:00:00Z,PIT_A,SEG_PIT_A_01,IoT Sensor,BAIK,Normal,2.64,Coal Road,3.4,A,0.0,0.5,30,16.5,9.6,0,45.0,Hijau
JREC_0006536,2025-08-06T01:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Drone Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.0,0.5,30,11.1,7.8,0,63.0,Hijau
JREC_0006533,2025-08-06T01:00:00Z,ROAD_01,SEG_ROAD_01_02,Drone Survey,BAIK,Normal,2.1,Laterite,7.1,C,0.8,0.54,30,14.6,8.6,0,51.33333333,Hijau
JREC_0006544,2025-08-06T02:00:00Z,PIT_B,SEG_PIT_B_01,Drone Survey,BAIK,Normal,1.74,Laterite,9.6,B,0.2,0.55,25,12.9,8.1,0,48.4,Hijau
JREC_0006545,2025-08-06T02:00:00Z,PIT_B,SEG_PIT_B_02,Drone Survey,BAIK,Normal,0.99,Laterite,0.3,D,0.7,0.54,35,10.8,5.5,1,69.14285714,Hijau
JREC_0006552,2025-08-06T02:00:00Z,STOCKPILE,SEG_STOCKPILE_03,Operator App,BAIK,Normal,2.83,Gravel,6.3,A,1.6,0.58,35,21.9,7.8,0,37.42857143,Hijau
JREC_0006550,2025-08-06T02:00:00Z,STOCKPILE,SEG_STOCKPILE_01,Manual Survey,BAIK,Normal,2.86,Asphalt,3.4,B,0.6,0.74,50,34.6,5.0,0,30.8,Hijau
JREC_0006542,2025-08-06T02:00:00Z,PIT_A,SEG_PIT_A_02,Operator App,BAIK,Normal,1.27,Asphalt,5.4,B,0.7,0.74,45,31.2,2.4,0,30.66666667,Hijau
JREC_0006548,2025-08-06T02:00:00Z,ROAD_01,SEG_ROAD_01_02,Operator App,BAIK,Normal,2.1,Laterite,7.1,C,0.0,0.55,30,12.5,10.1,1,58.33333333,Hijau
JREC_0006551,2025-08-06T02:00:00Z,STOCKPILE,SEG_STOCKPILE_02,Drone Survey,BAIK,Normal,1.44,Coal Road,4.4,C,0.3,0.5,30,11.1,7.8,1,63.0,Hijau
JREC_0006546,2025-08-06T02:00:00Z,PIT_B,SEG_PIT_B_03,Operator App,BAIK,Normal,2.42,Coal Road,6.7,A,0.0,0.5,25,13.8,10.5,0,44.8,Hijau
