id_record,id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,durasi_jam,material_dipindah,total_muatan_ton,jumlah_ritase,id_operator,lokasi_kode_final,tipe_alat,model_alat,kapasitas_default_ton,departemen,umur_tahun,kondisi,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,petir_count,label_breakdown_shift_ini,label_breakdown_next_24h
OPRREC_0000581,ALAT_087,2025-07-11,Shift 3,22:00:00,05:45:00,Beroperasi,7.76,Coal,107.8,13,OPR_107,PIT_A,Wheel Loader,Doosan DL300,8.9,Coal Loading,8.6,Rusak Ringan,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000582,ALAT_087,2025-07-11,Shift 2,14:00:00,21:39:00,Beroperasi,7.66,Coal,95.3,10,OPR_031,PIT_A,Wheel Loader,Doosan DL300,8.9,Coal Loading,8.6,Rusak Ringan,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000583,ALAT_032,2025-07-11,Shift 3,22:00:00,01:47:00,Breakdown,3.79,Overburden,0.0,0,OPR_058,PIT_A,Excavator,CAT 320D,2.0,Overburden,9.1,Rusak Ringan,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,1,1
OPRREC_0000584,ALAT_059,2025-07-11,Shift 1,06:00:00,12:49:00,Beroperasi,6.82,Coal,46.8,10,OPR_030,PIT_B,Wheel Loader,Doosan DL300,5.0,Coal Loading,8.2,Perlu Servis,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000585,ALAT_059,2025-07-11,Shift 2,14:00:00,15:54:00,Maintenance,1.9,Coal,0.0,0,OPR_065,PIT_B,Wheel Loader,Doosan DL300,5.0,Coal Loading,8.2,Perlu Servis,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000586,ALAT_075,2025-07-11,Shift 3,22:00:00,04:15:00,Beroperasi,6.25,Coal,35.6,15,OPR_120,PIT_B,Excavator,Hitachi ZX200,2.6,Coal Loading,2.6,Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000587,ALAT_057,2025-07-11,Shift 1,06:00:00,10:45:00,Beroperasi,4.76,Overburden,1041.7,11,OPR_006,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,2.2,0.54,Ringan,25.5,32.6,79.9,1.0,4.3,0,0,0
OPRREC_0000588,ALAT_030,2025-07-11,Shift 2,14:00:00,17:24:00,Beroperasi,3.41,Overburden,572.6,6,OPR_025,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,2.2,0.54,Ringan,25.5,32.6,79.9,1.0,4.3,0,0,0
OPRREC_0000589,ALAT_030,2025-07-11,Shift 3,22:00:00,01:55:00,Maintenance,3.92,Overburden,0.0,0,OPR_095,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,2.2,0.54,Ringan,25.5,32.6,79.9,1.0,4.3,0,0,0
OPRREC_0000590,ALAT_048,2025-07-11,Shift 3,22:00:00,00:31:00,Maintenance,2.52,Overburden,0.0,0,OPR_068,PIT_B,Excavator,Volvo EC210,2.0,Overburden,2.7,Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000591,ALAT_048,2025-07-11,Shift 1,06:00:00,08:07:00,Standby,2.12,Overburden,0.0,0,OPR_019,PIT_B,Excavator,Volvo EC210,2.0,Overburden,2.7,Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000592,ALAT_002,2025-07-11,Shift 3,22:00:00,01:31:00,Beroperasi,3.52,Overburden,560.7,7,OPR_010,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000593,ALAT_067,2025-07-11,Shift 1,06:00:00,12:31:00,Beroperasi,6.52,Overburden,41.5,15,OPR_118,PIT_A,Excavator,Volvo EC210,3.1,Overburden,4.0,Baik,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000594,ALAT_014,2025-07-11,Shift 2,14:00:00,17:53:00,Maintenance,3.89,Coal,0.0,0,OPR_042,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,2.1,0.42,Ringan,25.4,32.0,78.9,1.9,3.8,0,0,0
OPRREC_0000595,ALAT_071,2025-07-11,Shift 1,06:00:00,09:43:00,Standby,3.73,Overburden,0.0,0,OPR_143,PIT_A,Bulldozer,Liebherr PR736,29.1,Overburden,3.5,Sangat Baik,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000596,ALAT_071,2025-07-11,Shift 2,14:00:00,19:24:00,Beroperasi,5.4,Overburden,288.6,12,OPR_125,PIT_A,Bulldozer,Liebherr PR736,29.1,Overburden,3.5,Sangat Baik,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000597,ALAT_005,2025-07-11,Shift 1,06:00:00,11:45:00,Beroperasi,5.76,Coal,1662.1,18,OPR_059,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,2.2,0.54,Ringan,25.5,32.6,79.9,1.0,4.3,0,0,0
OPRREC_0000598,ALAT_024,2025-07-11,Shift 2,14:00:00,15:57:00,Maintenance,1.95,Overburden,0.0,0,OPR_137,PIT_B,Bulldozer,Komatsu D85ESS,29.7,Overburden,3.2,Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000599,ALAT_024,2025-07-11,Shift 3,22:00:00,01:57:00,Beroperasi,3.95,Overburden,161.9,6,OPR_042,PIT_B,Bulldozer,Komatsu D85ESS,29.7,Overburden,3.2,Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000600,ALAT_100,2025-07-11,Shift 2,14:00:00,17:50:00,Standby,3.84,None,0.0,0,OPR_104,PIT_B,Grader,Komatsu GD655,19.2,Infrastructure,2.4,Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,1
OPRREC_0000601,ALAT_100,2025-07-11,Shift 1,06:00:00,09:52:00,Breakdown,3.88,None,0.0,0,OPR_001,PIT_B,Grader,Komatsu GD655,19.2,Infrastructure,2.4,Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,1,1
OPRREC_0000602,ALAT_044,2025-07-11,Shift 3,22:00:00,03:39:00,Beroperasi,5.65,Coal,148.6,15,OPR_003,PIT_A,Wheel Loader,CAT 950GC,9.2,Coal Loading,1.8,Baik,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000603,ALAT_044,2025-07-11,Shift 1,06:00:00,09:37:00,Standby,3.63,Coal,0.0,0,OPR_079,PIT_A,Wheel Loader,CAT 950GC,9.2,Coal Loading,1.8,Baik,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000604,ALAT_089,2025-07-11,Shift 1,06:00:00,09:42:00,Beroperasi,3.7,Overburden,23.4,6,OPR_097,PIT_A,Excavator,Hitachi ZX200,4.5,Overburden,6.3,Baik,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000605,ALAT_078,2025-07-11,Shift 1,06:00:00,08:22:00,Standby,2.37,None,0.0,0,OPR_081,ROAD_01,Grader,John Deere 772G,13.6,Infrastructure,9.2,Rusak Ringan,2.2,0.54,Ringan,25.5,32.6,79.9,1.0,4.3,0,0,0
OPRREC_0000606,ALAT_078,2025-07-11,Shift 2,14:00:00,17:54:00,Beroperasi,3.9,None,0.0,0,OPR_099,ROAD_01,Grader,John Deere 772G,13.6,Infrastructure,9.2,Rusak Ringan,2.2,0.54,Ringan,25.5,32.6,79.9,1.0,4.3,0,0,0
OPRREC_0000607,ALAT_020,2025-07-11,Shift 1,06:00:00,07:30:00,Standby,1.5,Coal,0.0,0,OPR_034,PIT_A,Excavator,CAT 320D,1.7,Coal Loading,9.4,Perlu Servis,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000608,ALAT_020,2025-07-11,Shift 2,14:00:00,18:40:00,Beroperasi,4.68,Coal,22.2,14,OPR_025,PIT_A,Excavator,CAT 320D,1.7,Coal Loading,9.4,Perlu Servis,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000609,ALAT_010,2025-07-11,Shift 3,22:00:00,05:01:00,Beroperasi,7.03,Coal,48.9,16,OPR_008,STOCKPILE,Wheel Loader,Doosan DL300,3.5,Stockpile,0.3,Sangat Baik,1.9,0.51,Ringan,24.4,28.8,79.9,3.0,4.3,0,0,1
OPRREC_0000610,ALAT_010,2025-07-11,Shift 2,14:00:00,17:42:00,Breakdown,3.71,Coal,0.0,0,OPR_089,STOCKPILE,Wheel Loader,Doosan DL300,3.5,Stockpile,0.3,Sangat Baik,1.9,0.51,Ringan,24.4,28.8,79.9,3.0,4.3,0,1,1
OPRREC_0000611,ALAT_001,2025-07-11,Shift 1,06:00:00,13:49:00,Beroperasi,7.82,Coal,538.5,6,OPR_040,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,2.1,0.42,Ringan,25.4,32.0,78.9,1.9,3.8,0,0,0
OPRREC_0000612,ALAT_022,2025-07-11,Shift 3,22:00:00,01:25:00,Beroperasi,3.43,Coal,1356.3,10,OPR_047,ROAD_01,Dump Truck,Komatsu HD785,138.6,Coal Hauling,8.6,Rusak Ringan,2.2,0.54,Ringan,25.5,32.6,79.9,1.0,4.3,0,0,0
OPRREC_0000613,ALAT_022,2025-07-11,Shift 1,06:00:00,11:46:00,Beroperasi,5.78,Coal,919.5,8,OPR_141,ROAD_01,Dump Truck,Komatsu HD785,138.6,Coal Hauling,8.6,Rusak Ringan,2.2,0.54,Ringan,25.5,32.6,79.9,1.0,4.3,0,0,0
OPRREC_0000614,ALAT_052,2025-07-11,Shift 1,06:00:00,12:34:00,Beroperasi,6.57,Overburden,62.4,16,OPR_088,PIT_A,Excavator,CAT 320D,4.3,Overburden,6.5,Perlu Servis,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000615,ALAT_052,2025-07-11,Shift 2,14:00:00,20:34:00,Beroperasi,6.57,Overburden,31.2,9,OPR_146,PIT_A,Excavator,CAT 320D,4.3,Overburden,6.5,Perlu Servis,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000616,ALAT_049,2025-07-11,Shift 3,22:00:00,01:32:00,Maintenance,3.54,None,0.0,0,OPR_040,PIT_B,Grader,CAT 140K,20.6,Infrastructure,2.1,Sangat Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000617,ALAT_049,2025-07-11,Shift 1,06:00:00,12:39:00,Beroperasi,6.66,None,0.0,0,OPR_146,PIT_B,Grader,CAT 140K,20.6,Infrastructure,2.1,Sangat Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000618,ALAT_092,2025-07-11,Shift 1,06:00:00,12:36:00,Beroperasi,6.61,Coal,1765.1,17,OPR_094,PORT,Dump Truck,CAT 785C,97.7,Coal Hauling,2.9,Sangat Baik,2.1,0.42,Ringan,25.4,32.0,78.9,1.9,3.8,0,0,0
OPRREC_0000619,ALAT_099,2025-07-11,Shift 2,14:00:00,19:52:00,Beroperasi,5.87,Coal,59.2,16,OPR_056,PIT_A,Wheel Loader,Doosan DL300,3.6,Coal Loading,7.1,Perlu Servis,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000620,ALAT_099,2025-07-11,Shift 1,06:00:00,10:33:00,Beroperasi,4.55,Coal,27.4,7,OPR_141,PIT_A,Wheel Loader,Doosan DL300,3.6,Coal Loading,7.1,Perlu Servis,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000621,ALAT_091,2025-07-11,Shift 1,06:00:00,06:56:00,Breakdown,0.94,Overburden,0.0,0,OPR_041,PIT_B,Excavator,Volvo EC210,1.9,Overburden,6.6,Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,1,1
OPRREC_0000622,ALAT_082,2025-07-11,Shift 3,22:00:00,04:19:00,Beroperasi,6.33,Overburden,1398.8,14,OPR_047,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000623,ALAT_082,2025-07-11,Shift 2,14:00:00,17:19:00,Maintenance,3.32,Overburden,0.0,0,OPR_010,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000624,ALAT_039,2025-07-11,Shift 3,22:00:00,04:24:00,Beroperasi,6.4,Coal,51.9,15,OPR_086,PIT_B,Excavator,CAT 320D,3.7,Coal Loading,1.8,Sangat Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000625,ALAT_039,2025-07-11,Shift 1,06:00:00,13:27:00,Beroperasi,7.46,Coal,67.8,18,OPR_045,PIT_B,Excavator,CAT 320D,3.7,Coal Loading,1.8,Sangat Baik,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000626,ALAT_041,2025-07-11,Shift 1,06:00:00,13:37:00,Beroperasi,7.63,None,0.0,0,OPR_098,ROAD_01,Grader,Volvo G940B,21.9,Infrastructure,0.4,Sangat Baik,2.2,0.54,Ringan,25.5,32.6,79.9,1.0,4.3,0,0,0
OPRREC_0000627,ALAT_042,2025-07-11,Shift 3,22:00:00,04:44:00,Beroperasi,6.74,None,0.0,0,OPR_131,PIT_B,Grader,CAT 140K,15.3,Infrastructure,8.2,Rusak Ringan,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000628,ALAT_042,2025-07-11,Shift 2,14:00:00,18:03:00,Beroperasi,4.05,None,0.0,0,OPR_048,PIT_B,Grader,CAT 140K,15.3,Infrastructure,8.2,Rusak Ringan,2.2,0.31,Ringan,23.6,29.2,79.8,1.6,4.5,0,0,0
OPRREC_0000629,ALAT_034,2025-07-11,Shift 1,06:00:00,11:41:00,Beroperasi,5.69,Coal,24.9,9,OPR_104,STOCKPILE,Excavator,Hitachi ZX200,2.8,Coal Loading,0.9,Sangat Baik,1.9,0.51,Ringan,24.4,28.8,79.9,3.0,4.3,0,0,0
OPRREC_0000630,ALAT_034,2025-07-11,Shift 2,14:00:00,17:03:00,Beroperasi,3.05,Coal,36.2,13,OPR_082,STOCKPILE,Excavator,Hitachi ZX200,2.8,Coal Loading,0.9,Sangat Baik,1.9,0.51,Ringan,24.4,28.8,79.9,3.0,4.3,0,0,0
OPRREC_0000631,ALAT_065,2025-07-11,Shift 2,14:00:00,18:21:00,Beroperasi,4.36,Coal,5.2,5,OPR_141,STOCKPILE,Excavator,Hitachi ZX200,1.0,Coal Loading,3.2,Baik,1.9,0.51,Ringan,24.4,28.8,79.9,3.0,4.3,0,0,0
OPRREC_0000632,ALAT_050,2025-07-11,Shift 1,06:00:00,08:19:00,Maintenance,2.33,None,0.0,0,OPR_010,ROAD_01,Grader,CAT 140K,19.7,Road Maintenance,8.4,Rusak Ringan,2.2,0.54,Ringan,25.5,32.6,79.9,1.0,4.3,0,0,0
OPRREC_0000633,ALAT_050,2025-07-11,Shift 3,22:00:00,23:15:00,Maintenance,1.26,None,0.0,0,OPR_047,ROAD_01,Grader,CAT 140K,19.7,Road Maintenance,8.4,Rusak Ringan,2.2,0.54,Ringan,25.5,32.6,79.9,1.0,4.3,0,0,0
OPRREC_0000634,ALAT_054,2025-07-11,Shift 2,14:00:00,21:01:00,Beroperasi,7.02,None,0.0,0,OPR_024,PIT_A,Grader,Komatsu GD655,21.7,Infrastructure,4.4,Baik,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000635,ALAT_054,2025-07-11,Shift 3,22:00:00,23:35:00,Maintenance,1.59,None,0.0,0,OPR_055,PIT_A,Grader,Komatsu GD655,21.7,Infrastructure,4.4,Baik,2.0,0.38,Ringan,24.1,30.6,81.9,2.3,5.2,0,0,0
OPRREC_0000636,ALAT_040,2025-07-12,Shift 1,06:00:00,12:30:00,Beroperasi,6.5,Coal,323.6,4,OPR_020,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.2,0.35,Ringan,23.8,29.3,79.2,2.8,4.8,0,0,0
OPRREC_0000637,ALAT_040,2025-07-12,Shift 3,22:00:00,23:09:00,Standby,1.16,Coal,0.0,0,OPR_025,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.2,0.35,Ringan,23.8,29.3,79.2,2.8,4.8,0,0,0
OPRREC_0000638,ALAT_004,2025-07-12,Shift 3,22:00:00,05:18:00,Beroperasi,7.31,Overburden,40.3,13,OPR_118,PIT_B,Excavator,Hitachi ZX200,3.8,Overburden,4.1,Sangat Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000639,ALAT_004,2025-07-12,Shift 1,06:00:00,12:46:00,Beroperasi,6.77,Overburden,33.7,10,OPR_056,PIT_B,Excavator,Hitachi ZX200,3.8,Overburden,4.1,Sangat Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000640,ALAT_063,2025-07-12,Shift 3,22:00:00,01:06:00,Maintenance,3.11,Overburden,0.0,0,OPR_097,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000641,ALAT_063,2025-07-12,Shift 1,06:00:00,09:57:00,Standby,3.96,Overburden,0.0,0,OPR_130,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000642,ALAT_068,2025-07-12,Shift 3,22:00:00,03:22:00,Beroperasi,5.37,Coal,33.8,7,OPR_091,PIT_A,Excavator,Hitachi ZX200,4.4,Coal Loading,2.4,Baik,0.3,0.39,Ringan,23.5,30.9,81.1,2.2,5.2,1,0,0
OPRREC_0000643,ALAT_032,2025-07-12,Shift 2,14:00:00,20:18:00,Beroperasi,6.31,Overburden,19.2,12,OPR_081,PIT_A,Excavator,CAT 320D,2.0,Overburden,9.1,Rusak Ringan,0.3,0.39,Ringan,23.5,30.9,81.1,2.2,5.2,1,0,1
OPRREC_0000644,ALAT_084,2025-07-12,Shift 3,22:00:00,05:48:00,Beroperasi,7.8,None,0.0,0,OPR_038,PIT_B,Bulldozer,Komatsu D85ESS,30.8,Infrastructure,0.6,Sangat Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000645,ALAT_084,2025-07-12,Shift 2,14:00:00,20:00:00,Beroperasi,6.01,None,0.0,0,OPR_040,PIT_B,Bulldozer,Komatsu D85ESS,30.8,Infrastructure,0.6,Sangat Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000646,ALAT_064,2025-07-12,Shift 1,06:00:00,12:01:00,Beroperasi,6.02,None,0.0,0,OPR_072,ROAD_01,Grader,CAT 140K,22.4,Infrastructure,3.3,Sangat Baik,0.2,0.35,Ringan,23.8,29.3,79.2,2.8,4.8,0,0,0
OPRREC_0000647,ALAT_064,2025-07-12,Shift 3,22:00:00,04:48:00,Beroperasi,6.8,None,0.0,0,OPR_018,ROAD_01,Grader,CAT 140K,22.4,Infrastructure,3.3,Sangat Baik,0.2,0.35,Ringan,23.8,29.3,79.2,2.8,4.8,0,0,0
OPRREC_0000648,ALAT_031,2025-07-12,Shift 1,06:00:00,10:37:00,Beroperasi,4.62,Coal,62.7,12,OPR_068,PIT_A,Wheel Loader,Doosan DL300,6.1,Coal Loading,5.0,Baik,0.3,0.39,Ringan,23.5,30.9,81.1,2.2,5.2,1,0,0
OPRREC_0000649,ALAT_014,2025-07-12,Shift 1,06:00:00,09:15:00,Maintenance,3.26,Coal,0.0,0,OPR_091,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,0.2,0.45,Ringan,24.7,30.7,79.5,2.1,3.6,0,0,0
OPRREC_0000650,ALAT_044,2025-07-12,Shift 3,22:00:00,01:24:00,Beroperasi,3.41,Coal,51.8,6,OPR_106,PIT_A,Wheel Loader,CAT 950GC,9.2,Coal Loading,1.8,Baik,0.3,0.39,Ringan,23.5,30.9,81.1,2.2,5.2,1,0,0
OPRREC_0000651,ALAT_044,2025-07-12,Shift 1,06:00:00,13:33:00,Beroperasi,7.55,Coal,117.0,14,OPR_140,PIT_A,Wheel Loader,CAT 950GC,9.2,Coal Loading,1.8,Baik,0.3,0.39,Ringan,23.5,30.9,81.1,2.2,5.2,1,0,0
OPRREC_0000652,ALAT_075,2025-07-12,Shift 2,14:00:00,17:25:00,Beroperasi,3.43,Coal,19.2,8,OPR_114,PIT_B,Excavator,Hitachi ZX200,2.6,Coal Loading,2.6,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000653,ALAT_049,2025-07-12,Shift 2,14:00:00,18:09:00,Beroperasi,4.15,None,0.0,0,OPR_076,PIT_B,Grader,CAT 140K,20.6,Infrastructure,2.1,Sangat Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000654,ALAT_049,2025-07-12,Shift 1,06:00:00,12:00:00,Beroperasi,6.01,None,0.0,0,OPR_024,PIT_B,Grader,CAT 140K,20.6,Infrastructure,2.1,Sangat Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000655,ALAT_098,2025-07-12,Shift 1,06:00:00,12:30:00,Beroperasi,6.51,Coal,30.7,9,OPR_048,PIT_B,Excavator,Komatsu PC200,3.3,Coal Loading,3.5,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000656,ALAT_072,2025-07-12,Shift 2,14:00:00,21:12:00,Beroperasi,7.21,Overburden,535.0,7,OPR_121,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000657,ALAT_070,2025-07-12,Shift 2,14:00:00,21:18:00,Beroperasi,7.3,None,0.0,0,OPR_083,ROAD_01,Bulldozer,Shantui SD22,30.9,Infrastructure,6.4,Perlu Servis,0.2,0.35,Ringan,23.8,29.3,79.2,2.8,4.8,0,0,0
OPRREC_0000658,ALAT_055,2025-07-12,Shift 2,14:00:00,17:03:00,Standby,3.05,Coal,0.0,0,OPR_054,PIT_B,Wheel Loader,Doosan DL300,4.2,Coal Loading,0.2,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000659,ALAT_077,2025-07-12,Shift 1,06:00:00,09:21:00,Maintenance,3.35,None,0.0,0,OPR_050,PIT_B,Grader,John Deere 772G,11.0,Infrastructure,5.1,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000660,ALAT_079,2025-07-12,Shift 2,14:00:00,18:12:00,Beroperasi,4.2,Coal,1438.3,10,OPR_024,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.2,0.35,Ringan,23.8,29.3,79.2,2.8,4.8,0,0,0
OPRREC_0000661,ALAT_079,2025-07-12,Shift 1,06:00:00,09:58:00,Beroperasi,3.98,Coal,2463.0,17,OPR_019,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.2,0.35,Ringan,23.8,29.3,79.2,2.8,4.8,0,0,0
OPRREC_0000662,ALAT_094,2025-07-12,Shift 2,14:00:00,17:24:00,Maintenance,3.41,Coal,0.0,0,OPR_105,PIT_A,Wheel Loader,Volvo L120H,8.7,Coal Loading,3.9,Baik,0.3,0.39,Ringan,23.5,30.9,81.1,2.2,5.2,1,0,0
OPRREC_0000663,ALAT_035,2025-07-12,Shift 2,14:00:00,16:47:00,Maintenance,2.79,Coal,0.0,0,OPR_082,PIT_A,Excavator,Komatsu PC200,4.9,Coal Loading,9.8,Rusak Ringan,0.3,0.39,Ringan,23.5,30.9,81.1,2.2,5.2,1,0,0
OPRREC_0000664,ALAT_095,2025-07-12,Shift 3,22:00:00,00:57:00,Maintenance,2.96,Coal,0.0,0,OPR_020,STOCKPILE,Excavator,CAT 320D,1.3,Coal Loading,5.1,Perlu Servis,0.2,0.45,Ringan,23.1,28.3,76.6,2.2,3.7,0,0,0
OPRREC_0000665,ALAT_039,2025-07-12,Shift 3,22:00:00,22:50:00,Standby,0.84,Coal,0.0,0,OPR_089,PIT_B,Excavator,CAT 320D,3.7,Coal Loading,1.8,Sangat Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000666,ALAT_092,2025-07-12,Shift 2,14:00:00,17:48:00,Maintenance,3.8,Coal,0.0,0,OPR_138,PORT,Dump Truck,CAT 785C,97.7,Coal Hauling,2.9,Sangat Baik,0.2,0.45,Ringan,24.7,30.7,79.5,2.1,3.6,0,0,0
OPRREC_0000667,ALAT_086,2025-07-12,Shift 2,14:00:00,17:26:00,Beroperasi,3.44,Coal,1202.6,16,OPR_091,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.2,0.35,Ringan,23.8,29.3,79.2,2.8,4.8,0,0,0
OPRREC_0000668,ALAT_048,2025-07-12,Shift 1,06:00:00,09:06:00,Beroperasi,3.11,Overburden,16.4,8,OPR_059,PIT_B,Excavator,Volvo EC210,2.0,Overburden,2.7,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000669,ALAT_062,2025-07-12,Shift 1,06:00:00,12:56:00,Beroperasi,6.94,Overburden,277.4,10,OPR_053,PIT_B,Bulldozer,Shantui SD22,28.1,Overburden,5.3,Perlu Servis,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000670,ALAT_046,2025-07-12,Shift 3,22:00:00,22:42:00,Maintenance,0.71,Overburden,0.0,0,OPR_060,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000671,ALAT_046,2025-07-12,Shift 2,14:00:00,21:19:00,Beroperasi,7.33,Overburden,1535.1,17,OPR_137,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,0.3,0.39,Ringan,25.1,31.2,80.3,1.5,2.7,0,0,0
OPRREC_0000672,ALAT_043,2025-07-12,Shift 2,14:00:00,17:26:00,Maintenance,3.44,Overburden,0.0,0,OPR_053,PIT_A,Excavator,CAT 320D,2.0,Overburden,4.7,Sangat Baik,0.3,0.39,Ringan,23.5,30.9,81.1,2.2,5.2,1,0,0
